date,time,s-ip,cs-method,cs-uri-stem,cs-uri-query,s-port,cs-username,c-ip,cs(User-Agent),sc-status,sc-substatus,sc-win32-status
2017-07-01,17:19:48,10.0.0.1,POST,/products.html,-,80,-,84.34.119.179,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22",200,0,0
2017-07-01,19:07:24,10.0.0.2,GET,/help.html,-,80,-,154.92.155.67,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36 Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.10",200,0,0
2017-07-01,1:29:05,10.0.0.1,GET,/products.html,-,80,-,53.113.95.97,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-cn) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",200,0,0
2017-07-01,1:15:48,10.0.0.1,POST,/index.html,-,80,-,132.57.244.197,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,19:24:28,10.0.0.1,GET,/login.html,-,80,-,53.60.35.219,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0,200,0,0
2017-07-01,14:27:22,10.0.0.2,GET,/index.html,-,80,-,210.13.37.33,Mozilla/5.0 (Windows NT 6.1; U;WOW64; de;rv:11.0) Gecko Firefox/11.0,200,0,0
2017-07-01,5:53:21,10.0.0.1,GET,/index.html,-,80,-,166.17.141.128,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11",200,0,0
2017-07-01,22:07:35,10.0.0.1,POST,/help.html,-,80,-,90.255.1.100,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; it-it) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,2:03:37,10.0.0.2,GET,/products.html,-,80,-,30.104.75.217,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6",200,0,0
2017-07-01,17:02:11,10.0.0.2,POST,/login.html,-,80,-,35.127.151.87,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11",200,0,0
2017-07-01,8:14:11,10.0.0.2,POST,/login.html,-,80,-,200.13.37.32,"Mozilla/5.0 (iPhone; U; ru; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",200,0,0
2017-07-01,6:06:45,10.0.0.1,GET,/help.html,-,80,-,24.55.12.7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13",200,0,0
2017-07-01,8:05:53,10.0.0.2,GET,/index.html,-,80,-,223.35.244.19,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",200,0,0
2017-07-01,20:26:42,10.0.0.1,POST,/login.html,-,80,-,210.13.37.33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.60 Safari/537.17",200,0,0
2017-07-01,17:36:18,10.0.0.2,POST,/login.html,-,80,-,66.243.192.247,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.22.7",200,0,0
2017-07-01,0:04:18,10.0.0.1,GET,/index.html,-,80,-,234.73.51.63,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",200,0,0
2017-07-01,8:08:59,10.0.0.2,GET,/help.html,-,80,-,22.45.139.76,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",200,0,0
2017-07-01,14:58:08,10.0.0.1,GET,/products.html,-,80,-,64.16.48.219,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/ 20120405 Firefox/14.0.1,200,0,0
2017-07-01,20:28:33,10.0.0.2,GET,/products.html,-,80,-,24.89.90.134,Mozilla/5.0 (X11; Linux i586; rv:31.0) Gecko/20100101 Firefox/31.0,200,0,0
2017-07-01,19:38:29,10.0.0.1,GET,/help.html,-,80,-,197.150.153.12,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36",200,0,0
2017-07-01,8:01:03,10.0.0.1,POST,/index.html,-,80,-,76.241.30.194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.13+ (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",200,0,0
2017-07-01,16:57:58,10.0.0.1,POST,/help.html,-,80,-,195.61.242.39,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8",200,0,0
2017-07-01,4:20:32,10.0.0.1,GET,/login.html,-,80,-,173.72.137.214,Mozilla/5.0 (X11; FreeBSD amd64) AppleWebKit/536.5 (KHTML like Gecko) Chrome/19.0.1084.56 Safari/1EA69,200,0,0
2017-07-01,0:06:24,10.0.0.2,GET,/index.html,-,80,-,90.255.1.100,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1",200,0,0
2017-07-01,8:59:16,10.0.0.1,GET,/login.html,-,80,-,243.200.10.4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130401 Firefox/21.0,200,0,0
2017-07-01,21:08:21,10.0.0.1,GET,/help.html,-,80,-,89.101.74.175,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/12.0,200,0,0
2017-07-01,19:53:57,10.0.0.2,GET,/login.html,-,80,-,77.32.59.60,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.56 Chrome/17.0.963.56 Safari/535.11",200,0,0
2017-07-01,5:16:54,10.0.0.1,POST,/help.html,-,80,-,151.246.99.41,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; da-dk) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",200,0,0
2017-07-01,4:40:48,10.0.0.1,POST,/products.html,-,80,-,185.172.214.123,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",200,0,0
2017-07-01,8:15:39,10.0.0.2,POST,/index.html,-,80,-,66.255.228.182,"Mozilla/5.0 (Windows; U; Windows NT 6.1; sv-SE) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,5:04:27,10.0.0.1,GET,/products.html,-,80,-,200.13.37.90,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.809.0 Safari/535.1",200,0,0
2017-07-01,22:34:47,10.0.0.2,GET,/products.html,-,80,-,63.35.204.206,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:14.0) Gecko/20120405 Firefox/14.0a1,200,0,0
2017-07-01,9:36:32,10.0.0.2,POST,/login.html,-,80,-,157.194.40.162,Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0,200,0,0
2017-07-01,17:14:36,10.0.0.1,POST,/index.html,-,80,-,167.79.169.238,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1,200,0,0
2017-07-01,6:47:43,10.0.0.2,GET,/help.html,-,80,-,230.101.167.209,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1,200,0,0
2017-07-01,17:01:16,10.0.0.1,POST,/products.html,-,80,-,157.145.248.20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1",200,0,0
2017-07-01,15:55:30,10.0.0.2,GET,/login.html,-,80,-,44.128.83.146,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36",200,0,0
2017-07-01,15:49:00,10.0.0.1,GET,/help.html,-,80,-,124.166.7.13,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",200,0,0
2017-07-01,11:39:36,10.0.0.1,POST,/products.html,-,80,-,169.50.124.78,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",200,0,0
2017-07-01,2:53:35,10.0.0.2,POST,/index.html,-,80,-,44.137.4.215,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,18:44:37,10.0.0.1,GET,/help.html,-,80,-,106.34.27.222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",200,0,0
2017-07-01,19:57:05,10.0.0.2,POST,/index.html,-,80,-,82.157.120.58,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20120421 Gecko Firefox/11.0,200,0,0
2017-07-01,2:25:50,10.0.0.1,POST,/help.html,-,80,-,224.242.52.216,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.2 (KHTML, like Gecko) Chrome/22.0.1216.0 Safari/537.2",200,0,0
2017-07-01,5:23:00,10.0.0.1,GET,/help.html,-,80,-,16.6.117.46,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",200,0,0
2017-07-01,19:10:44,10.0.0.1,GET,/help.html,-,80,-,128.104.164.86,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.16) Gecko/20120427 Firefox/15.0a1,200,0,0
2017-07-01,4:12:57,10.0.0.1,GET,/products.html,-,80,-,130.233.252.167,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17",200,0,0
2017-07-01,5:32:36,10.0.0.1,GET,/help.html,-,80,-,214.23.4.70,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.15 (KHTML, like Gecko) Chrome/24.0.1295.0 Safari/537.15",200,0,0
2017-07-01,8:33:19,10.0.0.2,GET,/help.html,-,80,-,24.187.93.126,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,15:11:32,10.0.0.2,POST,/products.html,-,80,-,79.226.102.121,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3_3 like Mac OS X; ja-jp) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5",200,0,0
2017-07-01,6:56:44,10.0.0.1,GET,/login.html,-,80,-,243.200.10.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.107 Safari/535.1",200,0,0
2017-07-01,21:19:44,10.0.0.2,GET,/index.html,-,80,-,130.111.236.194,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,5:24:41,10.0.0.1,POST,/login.html,-,80,-,228.71.80.110,"Mozilla/5.0 (X11; CrOS i686 12.433.216) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.105 Safari/534.30",200,0,0
2017-07-01,11:53:52,10.0.0.1,POST,/index.html,-,80,-,235.191.156.244,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",200,0,0
2017-07-01,21:54:38,10.0.0.2,GET,/help.html,-,80,-,89.85.4.118,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1284.0 Safari/537.13",200,0,0
2017-07-01,12:44:42,10.0.0.1,GET,/products.html,-,80,-,200.13.37.32,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130331 Firefox/21.0,200,0,0
2017-07-01,0:58:22,10.0.0.1,GET,/help.html,-,80,-,169.19.248.159,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5",200,0,0
2017-07-01,17:22:01,10.0.0.2,GET,/products.html,-,80,-,198.216.228.168,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,2:45:46,10.0.0.1,GET,/help.html,-,80,-,102.182.5.122,Mozilla/5.0 (X11; Mageia; Linux x86_64; rv:10.0.9) Gecko/20100101 Firefox/10.0.9,200,0,0
2017-07-01,13:39:57,10.0.0.1,GET,/index.html,-,80,-,136.206.201.90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",200,0,0
2017-07-01,14:46:17,10.0.0.2,GET,/products.html,-,80,-,68.4.168.55,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,8:19:05,10.0.0.2,GET,/index.html,-,80,-,128.184.172.78,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1667.0 Safari/537.36",200,0,0
2017-07-01,10:07:15,10.0.0.1,POST,/index.html,-,80,-,49.27.44.14,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30",200,0,0
2017-07-01,20:11:38,10.0.0.2,POST,/login.html,-,80,-,145.83.88.234,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,20:17:23,10.0.0.1,GET,/help.html,-,80,-,162.110.199.159,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1",200,0,0
2017-07-01,14:15:47,10.0.0.1,POST,/help.html,-,80,-,175.174.220.24,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ko-kr) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,22:48:13,10.0.0.1,GET,/products.html,-,80,-,177.221.146.62,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1500.55 Safari/537.36",200,0,0
2017-07-01,7:01:49,10.0.0.2,POST,/products.html,-,80,-,51.248.194.210,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2",200,0,0
2017-07-01,23:26:22,10.0.0.1,GET,/login.html,-,80,-,29.143.0.61,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,23:06:35,10.0.0.2,GET,/products.html,-,80,-,227.139.251.230,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.60 Safari/537.17",200,0,0
2017-07-01,13:32:01,10.0.0.2,POST,/login.html,-,80,-,167.221.236.223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1",200,0,0
2017-07-01,2:47:23,10.0.0.1,GET,/index.html,-,80,-,90.255.1.100,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,21:29:31,10.0.0.1,GET,/products.html,-,80,-,162.236.41.221,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0) Gecko/20100101 Firefox/14.0.1,200,0,0
2017-07-01,3:33:17,10.0.0.2,GET,/products.html,-,80,-,69.93.71.132,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1",200,0,0
2017-07-01,13:06:06,10.0.0.1,POST,/index.html,-,80,-,200.13.37.70,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7; en-us) AppleWebKit/533.4 (KHTML, like Gecko) Version/4.1 Safari/533.4",200,0,0
2017-07-01,15:11:31,10.0.0.2,POST,/help.html,-,80,-,174.203.6.77,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0,200,0,0
2017-07-01,4:06:35,10.0.0.1,GET,/login.html,-,80,-,230.145.9.2,"Mozilla/5.0 (X11; U; Linux armv7l; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16",200,0,0
2017-07-01,17:29:17,10.0.0.2,GET,/index.html,-,80,-,172.115.223.0,Mozilla/6.0 (Macintosh; I; Intel Mac OS X 11_7_9; de-LI; rv:1.9b4) Gecko/2012010317 Firefox/10.0a4,200,0,0
2017-07-01,13:00:54,10.0.0.1,POST,/login.html,-,80,-,13.251.73.85,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/14.0.1,200,0,0
2017-07-01,16:30:21,10.0.0.1,GET,/help.html,-,80,-,199.200.243.170,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.13+ (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",200,0,0
2017-07-01,1:20:30,10.0.0.2,GET,/products.html,-,80,-,86.142.123.191,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8",200,0,0
2017-07-01,15:55:02,10.0.0.1,GET,/index.html,-,80,-,252.158.152.11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19",200,0,0
2017-07-01,20:27:35,10.0.0.2,POST,/index.html,-,80,-,200.13.37.120,"Mozilla/5.0 (X11; OpenBSD i386) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",200,0,0
2017-07-01,20:07:47,10.0.0.1,POST,/products.html,-,80,-,109.62.169.223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1",200,0,0
2017-07-01,13:21:52,10.0.0.1,POST,/products.html,-,80,-,235.1.89.188,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,21:48:47,10.0.0.1,POST,/products.html,-,80,-,160.8.137.36,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",200,0,0
2017-07-01,2:09:40,10.0.0.1,GET,/index.html,-,80,-,231.225.212.84,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Slackware/Chrome/12.0.742.100 Safari/534.30",200,0,0
2017-07-01,9:12:48,10.0.0.2,GET,/login.html,-,80,-,210.13.37.33,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",200,0,0
2017-07-01,17:32:15,10.0.0.2,GET,/login.html,-,80,-,71.57.8.149,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; it-it) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,4:39:10,10.0.0.2,POST,/login.html,-,80,-,28.51.78.44,Googlebot/2.1 (+http://www.google.com/bot.html),200,0,0
2017-07-01,3:31:55,10.0.0.2,GET,/products.html,-,80,-,24.179.238.108,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.53 Safari/534.30",200,0,0
2017-07-01,6:18:12,10.0.0.1,POST,/index.html,-,80,-,45.157.133.65,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1500.55 Safari/537.36",200,0,0
2017-07-01,2:12:10,10.0.0.1,POST,/index.html,-,80,-,102.128.90.113,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,23:27:41,10.0.0.1,POST,/index.html,-,80,-,200.13.37.3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36",200,0,0
2017-07-01,9:14:16,10.0.0.1,GET,/index.html,-,80,-,152.83.105.114,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0,200,0,0
2017-07-01,2:02:06,10.0.0.2,POST,/login.html,-,80,-,44.159.69.134,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",200,0,0
2017-07-01,16:21:22,10.0.0.2,GET,/help.html,-,80,-,241.189.2.148,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,2:53:41,10.0.0.1,POST,/help.html,-,80,-,46.7.17.124,Mozilla/5.0 (Windows x86; rv:19.0) Gecko/20100101 Firefox/19.0,200,0,0
2017-07-01,18:14:59,10.0.0.1,POST,/login.html,-,80,-,155.107.203.242,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.824.0 Safari/535.1",200,0,0
2017-07-01,5:19:31,10.0.0.1,GET,/login.html,-,80,-,232.20.250.169,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",200,0,0
2017-07-01,15:28:56,10.0.0.1,GET,/login.html,-,80,-,252.103.52.146,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",200,0,0
2017-07-01,23:15:25,10.0.0.1,POST,/products.html,-,80,-,125.54.249.64,"Mozilla/5.0 (Macintosh; AMD Mac OS X 10_8_2) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/18.6.872",200,0,0
2017-07-01,12:33:16,10.0.0.1,GET,/products.html,-,80,-,123.210.131.125,"Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",200,0,0
2017-07-01,5:30:26,10.0.0.1,GET,/login.html,-,80,-,175.164.47.198,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,15:42:17,10.0.0.2,GET,/login.html,-,80,-,251.34.129.253,Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:15.0) Gecko/20121011 Firefox/15.0.1,200,0,0
2017-07-01,22:18:19,10.0.0.2,GET,/help.html,-,80,-,71.109.9.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,12:19:21,10.0.0.1,POST,/products.html,-,80,-,27.184.204.7,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; nb-no) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",200,0,0
2017-07-01,20:58:25,10.0.0.2,POST,/index.html,-,80,-,142.10.242.188,Mozilla/5.0 (Windows NT 5.1; rv:8.0; en_us) Gecko/20100101 Firefox/8.0,200,0,0
2017-07-01,2:34:15,10.0.0.2,POST,/help.html,-,80,-,218.127.39.96,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/14.0.1,200,0,0
2017-07-01,17:08:16,10.0.0.2,POST,/products.html,-,80,-,154.181.50.166,"Mozilla/5.0 (Windows; U; Windows NT 5.1; it-IT) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,10:57:53,10.0.0.2,GET,/index.html,-,80,-,105.178.129.150,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19",200,0,0
2017-07-01,0:44:58,10.0.0.2,POST,/products.html,-,80,-,253.243.250.71,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36",200,0,0
2017-07-01,13:00:25,10.0.0.1,GET,/help.html,-,80,-,148.72.184.14,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.43 Safari/534.24",200,0,0
2017-07-01,22:17:12,10.0.0.1,POST,/login.html,-,80,-,30.140.185.16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,0:05:03,10.0.0.1,GET,/index.html,-,80,-,228.214.179.252,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.801.0 Safari/535.1",200,0,0
